"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"122",-6.68073354327028,-7.07854359996242,-7.45965094390242,-6.86141709805999,-4.95507219972103,-4.67900127340101,-3.96564231115455,-7.16301626017853,-7.07161965099703,-7.29910617711334,-6.80416776273069,-4.34690221196224,-4.26423851966532,-7.28130652384477,-7.35025492024888,-7.00852318224428,-7.21117966155715,-7.04652485677109,-7.34250208487169,-7.75471986157922,-4.70475376950342,-7.44977675851661,-5.39360183239725,-7.64321365761381,-4.2216293829148
"123",-6.73320191183469,-7.0521206580746,-7.45965094390242,-6.93307308696643,-4.92921990261075,-4.67328079372296,-3.83009416553292,-7.06390796148007,-6.9903607916463,-7.42766970006601,-6.83916248751652,-4.51833739637281,-4.21395855877912,-7.29467905909945,-7.29425844920891,-7.03137675377457,-7.18652480547506,-7.06708601885094,-7.39505040533793,-7.58474793507113,-4.71541562937431,-7.53484723204247,-5.51136915429546,-7.68180267762975,-4.19621593393316
"124",-6.69022746645356,-7.05990795614672,-7.31272051204865,-6.87902900072374,-4.92610377512866,-4.63041473658251,-3.87251387233343,-7.0923651662941,-6.95709559445705,-7.37160644493318,-6.74721688087109,-4.71773116605619,-4.24255293259373,-7.32522067481288,-7.39179988007049,-7.09943477070181,-7.11918202662913,-7.02444962176544,-7.35381919223344,-7.9160046704271,-4.71982775386855,-7.41359336123709,-5.53100633070578,-7.69333108074134,-4.22306144079255
"125",-6.6727960937275,-7.00253702700256,-7.39272752392179,-6.84397597454807,-4.89584721503887,-4.62652516040898,-3.89842304836928,-7.13878700314535,-6.9937801297618,-7.36526584398041,-6.87944552277072,-4.66056209379209,-4.23126454678769,-7.31186416431916,-7.29952883138844,-7.04521273586773,-7.21021263701607,-6.99549419329014,-7.35092225427431,-7.6257808036652,-4.78730890235552,-7.37024435618684,-5.55420550361321,-7.74345400352599,-4.15422196327752
"126",-6.62914999046533,-7.04177658751423,-7.48324641607585,-6.8852951216234,-4.84455201017801,-4.61706927157377,-4.00672622661198,-7.14058848084386,-6.97313224675597,-7.32891432377054,-6.85719796965087,-4.34164176424987,-4.1363815802989,-7.38556069171999,-7.33196642991136,-7.0894484618158,-7.15237786197347,-7.04521273586773,-7.34316426346337,-7.76544023225583,-4.7437100183012,-7.35471224877862,-5.54732832739925,-7.76746315944602,-4.17512396976379
"127",-6.64891369539217,-6.94249461992891,-7.32739175686412,-6.92170932831611,-4.82480205334553,-4.64162672299871,-3.94745775155042,-7.1465564884299,-6.9131986386482,-7.30503965500011,-6.87889019858596,-4.16420924219509,-4.20930337546598,-7.26831531113244,-7.25893514447562,-7.08074904661088,-7.26137367443832,-7.00473828575305,-7.42359344457167,-7.73885176003133,-4.65861617169372,-7.40815920728571,-5.57848488695878,-7.77016677717939,-4.2599000301128
"128",-6.67573693964296,-6.98309477838511,-7.41549044504057,-6.76464491157729,-5.01374010904973,-4.6921452000025,-3.86973694032531,-7.19258428245151,-6.99987056788994,-7.31938218920411,-6.89103864094945,-4.17226595005783,-4.33856219164075,-7.28609171970205,-7.24242913366197,-7.01390976054114,-7.24163088975608,-6.85733379308062,-7.51840123803034,-7.68614916072213,-4.58988756245693,-7.39714562202806,-5.53893411752573,-7.7510611180998,-4.16543248393783
"129",-6.70867025561818,-6.92519213549357,-7.341619861612,-6.81452518313114,-5.01699116419916,-4.81513312730155,-3.9377364960801,-7.19448542370854,-7.02124397709051,-7.39041002578143,-6.88348087229456,-4.11928441966068,-4.42392063215547,-7.31165019192078,-7.31873556777841,-7.04063382353386,-7.21272884854398,-6.86606509002319,-7.43854068524968,-7.80249421396948,-4.65712535350068,-7.40088132564873,-5.44212175432115,-7.79414052807739,-4.04878409771827
"130",-6.73837423346392,-6.9379199790284,-7.29868370139941,-6.85543394178316,-4.99432615689475,-4.74205413091663,-4.0153617567058,-7.17395546261802,-7.023968119469,-7.39667963879503,-6.93336617020416,-4.25232255688375,-4.25567092579845,-7.31400641021127,-7.26381816536835,-7.02927743931767,-7.29847253045575,-6.87390610963077,-7.37342545407503,-7.71423114484909,-4.67192067553452,-7.46987419713568,-5.4536353941273,-7.83734838209617,-3.9564004201135
"131",-6.74417976500924,-6.98170941681512,-7.35963836711468,-6.85489178942507,-5.02482839851183,-4.72314966951052,-4.12188021241662,-7.22285748986716,-7.06207263936649,-7.30695434551166,-7.06157268101927,-4.15331234307217,-4.18027600307222,-7.25367197443135,-7.33480889383459,-7.0403075592569,-7.26259517296154,-6.8512399290063,-7.29762829233047,-7.68739449089553,-4.67216505481237,-7.44024239952931,-5.41231827774825,-7.78208181175726,-4.01245126026264
"132",-6.71831625441932,-6.95949980297801,-7.49294531803699,-6.85774137409299,-5.03989492680775,-4.40161145711983,-4.14632681569198,-7.18050182472281,-6.95066277999341,-7.27345037428025,-7.01996459102122,-4.26970866404856,-4.01766927619579,-7.37433620095037,-7.30972649783605,-7.0086811975721,-7.32847906805094,-6.90818394227369,-7.28985269362963,-7.58812726805336,-4.66870349823174,-7.3798181699097,-5.43633226446589,-7.84024798543257,-3.92879138357484
"133",-6.70750025431471,-6.93983582958862,-7.38902210050658,-6.86196280066562,-5.02515447483832,-4.35154731310575,-3.98096740870195,-7.22481712208353,-6.98017237378273,-7.34892158671802,-6.93733122422776,-4.43530686411618,-3.90491972215704,-7.2913191231372,-7.29720644039424,-7.02108396428914,-7.23546600993478,-6.97863768962639,-7.37913127806815,-7.88516182471636,-4.68925079693611,-7.42598922913879,-5.36528168469638,-7.82619116720268,-4.06195758550767
"134",-6.69703139052771,-7.00222295664822,-7.36391235854933,-6.83689748088567,-5.03106397446563,-4.36101465490566,-4.00155704216943,-7.18012659019683,-6.9402784706877,-7.32804400169646,-6.85746963496088,-4.46488664054104,-3.84873973607527,-7.30652854180073,-7.31336325443821,-7.06424201860694,-7.32826151121336,-6.92795798629966,-7.3607613318593,-7.66551717405849,-4.72406634093195,-7.42455106973463,-5.3404497430534,-7.80494390898281,-3.86401546035033
"135",-6.68712917950668,-7.01042101612089,-7.32608854208367,-6.87791912269638,-5.05651469863973,-4.41134363757981,-3.96894867324631,-7.21583444110213,-6.98881040373884,-7.31679820843819,-6.84478047982075,-4.4500852488376,-3.95507218065607,-7.33743989732553,-7.26995566417608,-7.11214717524614,-7.21992522308039,-6.90419021281764,-7.32348719658898,-7.78276697793686,-4.73058764699248,-7.42526989089892,-5.38145055914001,-7.78379560823499,-3.72995743377654
"136",-6.66873837851164,-6.98247882517807,-7.46962360197085,-6.84571988806268,-5.10687090197708,-4.41256831978658,-4.05117834610903,-7.18426193443592,-7.01311579463996,-7.34250208487169,-6.76365493500838,-4.32853461639512,-3.87909263948641,-7.33349598336153,-7.28734380667698,-7.05146070094786,-7.33131162251046,-6.97176060895805,-7.29826140409584,-7.66734755895023,-4.81335475430784,-7.47037557593786,-5.32214178469972,-7.79483400938119,-3.56089843636144
"137",-6.66301798828427,-7.05245080003864,-7.33853819507459,-6.88963473786894,-5.21858239852918,-4.40540639514614,-3.99760423673264,-7.15786634995531,-6.95081191130381,-7.297839285052,-6.79187882159634,-4.1751983129879,-3.886188188259,-7.30695434551166,-7.30546482507454,-7.02428909523809,-7.24302823502787,-6.91362964217474,-7.33590430417525,-7.67408778054624,-4.90107646086264,-7.44292238651525,-5.25241572388449,-7.78413872026444,-3.53197827466689
"138",-6.64034880280159,-7.09615239753799,-7.36549160309639,-6.87986221838061,-5.21434393277186,-4.4744427206963,-3.99515619802012,-7.15713280875242,-6.9693267775163,-7.40933803566695,-6.89441607168602,-4.1293797611592,-3.91051699717094,-7.31293471361314,-7.29048090012081,-7.01772959647657,-7.37638841920569,-6.93102390592149,-7.33000329262475,-7.68926539883134,-4.91488365330861,-7.45692580905602,-5.26892501366466,-7.72065171265201,-3.51864493788377
"139",-6.62332849925103,-7.04373865485395,-7.32891432377054,-6.7285337604405,-5.22027225714165,-4.43197346752669,-4.08126194267688,-7.21953490301298,-6.94545714616615,-7.3462602411685,-6.96130676025328,-4.13242923519917,-4.0498903151823,-7.32240529666737,-7.35404238161056,-7.08739472157656,-7.27902602114605,-6.95350008496561,-7.33393342868784,-7.57662805285451,-4.85860727368059,-7.40275442383159,-5.24401859314066,-7.71711530002895,-3.76440997607355
"140",-6.67392616504225,-7.11971164090578,-7.31122238442763,-6.71796170734948,-5.14094738444367,-4.4958802577366,-4.15097840778969,-7.18106494064571,-6.93777275782829,-7.33327733243686,-6.90647039051926,-4.07016497319188,-4.20690234475102,-7.31959782262813,-7.34426886978358,-7.07212465900373,-7.34670330719259,-6.8945570458175,-7.40392689436102,-7.6257808036652,-4.82802806382514,-7.44977675851661,-5.27487989672059,-7.74213691410279,-3.77469881456493
"141",-6.67528393850271,-7.07145137165293,-7.34981027817842,-6.65333456908216,-5.18797783820019,-4.53942257466617,-4.14772725593007,-7.16523150937685,-6.92055108292819,-7.37867361215627,-6.90875577931572,-4.06180822774576,-4.26335510495638,-7.2781980351745,-7.35203546823766,-7.03105349532663,-7.29995166437571,-6.88153073934612,-7.41572783376572,-7.67593393491674,-4.70298779247519,-6.05419137701629,-5.23148683122577,-7.78585604852439,-3.78172182432391
"142",-6.7497752059553,-7.15676623983336,-7.46812134830826,-6.69483523868854,-5.14471377512186,-4.40041175282531,-4.07582006230721,-7.17023383569502,-6.88669294125274,-7.3754758022133,-7.23884204332701,-4.06114468523396,-4.26876938048945,-7.30951298230198,-7.36121087108917,-7.08227874861733,-7.37844485772316,-6.90219931341146,-7.36911069775004,-7.55893826044305,-4.6348932874403,-4.8090189420122,-5.20698913014195,-7.75305513670667,-3.83274322607306
"143",-6.65211687922118,-7.12520080918171,-7.35092225427431,-6.65433196485388,-5.14304894428073,-4.26243190778823,-4.15380343521638,-7.0655793641757,-6.92839539973522,-7.26178067485094,-7.21408635869136,-4.10572045155824,-4.25553999817606,-7.28776151762708,-7.35560610358674,-7.05841206955514,-7.27386232073304,-6.85353769307734,-7.30016314793365,-7.54803896998502,-4.62966781758849,-4.55434128512881,-5.3250134132444,-7.76780071219184,-3.92156841827168
"144",-6.69068728942982,-7.07296690616882,-7.46737106691756,-6.70820209081562,-5.17918920423426,-4.38240384866728,-4.10853331967153,-7.1580498193623,-6.92897891543376,-7.32175671811259,-7.19772568195193,-4.21246229674104,-4.09310818399561,-7.30418985677603,-7.38994716995276,-7.05146070094786,-7.39877827545195,-6.88027908769812,-7.20750993266819,-7.703726512204,-4.64505511968701,-4.54771023031486,-5.51260736930162,-7.72097382571648,-3.6863797239016
"145",-6.61786136873376,-7.0711148978947,-7.36188555907158,-6.61519228051065,-5.19015506527406,-4.53612398258998,-4.13291017571431,-7.19372453343024,-6.8945570458175,-7.34559600999164,-7.03818943219208,-4.3106579210696,-4.10948140552257,-7.24422751560335,-7.35560610358674,-7.01757014498934,-7.1803141898597,-6.87169890774145,-7.1872802351616,-7.75973072892045,-4.70478533316734,-4.48734905581922,-5.49214486352819,-7.73329164758783,-3.71642097814434
"146",-6.61636580174203,-7.04619666510422,-7.34184034447035,-6.69645298805916,-5.22581067576129,-4.60682870342525,-4.0954480279594,-7.24302823502787,-6.87142334973475,-7.14383934157208,-7.09013398026595,-4.59663528353825,-4.13800988087428,-7.28172172003093,-7.42144213502916,-7.01263971750648,-7.22148802863386,-6.92417506312112,-7.13465587917406,-7.88440281139719,-4.64888326041724,-4.59663528353825,-5.32656987949992,-7.67009943348918,-3.7359111652685
"147",-6.61231764451459,-7.05278105103239,-7.29404821058731,-6.79762046416401,-5.12170253838962,-4.61085775817773,-4.05197496585559,-7.28797043855127,-6.81192575354163,-7.21079273951711,-6.60448111177052,-4.74169380596514,-4.07144589227983,-7.25004440092491,-7.42287582703101,-7.07229305169588,-7.20828138882988,-6.94827969873454,-7.22462098596443,-7.71679442725225,-4.64740687118768,-4.58862214884939,-5.28955586087946,-7.77050524392826,-3.66071413271823
"148",-6.5783487621976,-7.16782218440094,-7.32826151121336,-6.70481443498545,-5.13491168747176,-4.51641390366019,-4.06792521829421,-7.2115667333638,-6.78997224332575,-7.31015366571952,-5.26135194189984,-4.59042232935354,-4.05745348363835,-7.2674961425427,-7.39458539719191,-7.07939127315041,-7.15146603552204,-6.96947871856347,-7.26975047283444,-7.6737804192406,-4.50843245419258,-4.59582824384332,-5.31007189541664,-7.78037094735363,-3.7135410671848
"149",-6.69333538262428,-7.1011666727627,-7.46812134830826,-6.62279118259741,-5.19269688468435,-4.38775730938287,-4.13835914764152,-7.30695434551166,-6.88445736675732,-7.317013285329,-5.10708326379523,-4.44975499986356,-4.01890849278829,-7.25731275515201,-7.41762897502275,-7.09081996897404,-7.27057149094295,-6.9419031664147,-7.25125213054031,-7.65762399403779,-4.44138848269628,-4.589873493505,-5.23856707642802,-7.79102579982816,-3.68451755248225
"150",-6.59775274324184,-7.00899730315399,-7.33371468210489,-6.6338099826424,-5.14566985673128,-3.94299780972758,-4.09025294431885,-7.26524688282743,-6.88767257886519,-7.17041958845863,-4.68362605811328,-4.55190027496638,-4.25915182223789,-7.32240529666737,-7.51761228335431,-6.97160832082862,-7.26076348424345,-7.00757561426435,-7.24143142830135,-7.80880559536859,-4.48724747754672,-4.57529243322971,-5.11771156653759,-7.74312456850407,-3.6866533622674
"151",-6.58618951215697,-7.15438681160356,-7.44243458162753,-6.61455275799898,-5.19326261191606,-3.78145224114176,-4.12633070807996,-7.32283791618526,-6.88139158955114,-7.10812443261101,-4.41408948371112,-4.51190104873368,-4.41631052544169,-7.25488409579188,-7.46213480012231,-7.00536810784914,-7.14819032740641,-6.96070407830043,-7.29467905909945,-7.73036052677897,-4.48776817529345,-4.43480072414562,-5.08493559243578,-7.80005050530008,-3.61467352757423
"152",-6.62698992914375,-7.17134887019078,-7.35762020295844,-6.64693066070024,-5.19192595387575,-3.85071290432062,-4.23635918282986,-7.28567470551752,-6.86771072945108,-7.1276896993554,-4.12240018052521,-4.56518053777193,-4.31197832036271,-7.28213708867657,-7.47565528650526,-6.9912921794814,-7.25650254647896,-6.97741163583295,-7.39901172940422,-7.66887544312829,-4.56839752180808,-4.48580110717607,-5.16571140200001,-7.70976115017763,-3.58503952252975
"153",-6.66840097761995,-7.19829858371495,-7.30270444536233,-6.66492115146716,-5.22244157016168,-3.71012060129818,-4.21133434116123,-7.28151410038937,-6.95769610490896,-7.15383851587567,-4.12217982204514,-4.49177772720446,-4.26634358021314,-7.30100952970233,-6.48942095465668,-6.98556239222206,-7.14239320972208,-6.9450122073379,-6.86812256280167,-7.6805642873786,-4.56813592731935,-4.43867559847361,-5.22650181590417,-7.69646981527044,-3.59646697508578
"154",-6.66391314331775,-7.17209291784415,-7.38994716995276,-6.60913326649202,-5.2439103533895,-3.74117174357154,-4.26256374092823,-7.35762020295844,-6.84666017962233,-7.14891733579902,-4.12600331066524,-4.43936523281327,-4.14938320755294,-7.30312862352351,-5.04731409778334,-6.97863768962639,-7.14004769669369,-6.99253538088472,-6.88991536085381,-7.78964458413896,-4.50936662142454,-4.52620058135625,-5.29111479601754,-7.72097382571648,-3.45806256118856
"155",-6.65322380871211,-7.22658408043075,-7.3706981796573,-6.60500867706896,-5.26457868527788,-3.66493973811951,-4.25089812666567,-7.26422616211004,-6.81127695056033,-7.04931884330392,-4.318016824708,-4.09202154822393,-4.25025679266902,-7.3016447864733,-4.76772272949619,-7.00049733068075,-7.09322464206682,-6.96856741837889,-6.77760459451709,-7.6543032362692,-4.47743053315538,-4.49439578048618,-5.22315688724984,-7.64261771003955,0
"156",-6.65799761738948,-7.18879280871525,-7.25711014143436,-6.65521937478455,-5.33042742046627,-3.42229553350226,-4.21337909496008,-7.25771810578585,-6.90561471448303,-7.1465564884299,-4.53664409009058,-3.94381594435266,-4.25113873299478,-7.28546626361995,-4.57285513022703,-7.02268524565611,-7.16246321380071,-6.98881040373884,-6.67528393850271,-7.57942057072618,-4.44825191091667,-4.65145349494634,-5.32806990184033,-7.72258594923184,0
"157",-6.6589996772629,-7.30738033060862,-7.38004723874588,-6.7065652378838,-5.32659927008612,0,-4.18687347049319,-7.26545115205498,-6.88166990850646,-7.24642993915855,-4.56849391597768,-3.93089278225037,-4.14952812065062,-7.27675070730891,-4.54908695312271,-6.96402333300753,-7.21933980009557,-6.99253538088472,-6.59796232094353,-7.73003537639405,-4.48321807523735,-4.77048293052154,-5.34492990346969,-7.73688583541389,0
"158",-6.56558502124629,-7.26178067485094,-7.34670330719259,-6.62000178050983,-5.26350194686267,0,-4.27291089299715,-7.23586259927172,-6.85353769307734,-7.16098991703329,-4.52436732774178,-3.93605958325639,-4.25161008814955,-7.29006205194715,-4.33867162238215,-7.0061559437049,-7.21583444110213,-6.95469715229395,-6.55719901605158,-7.68335282520415,-4.52207719012236,-4.82927848823915,-5.28797107449389,-7.64949264370885,0
"159",-6.51580972096149,-7.19410490620014,-7.28234483771648,-6.62332849925103,-5.23012481523185,0,-4.27356692647838,-7.28234483771648,-6.94768481471937,-7.10917228461048,-4.36440004269397,-4.01992643409008,-4.25424172148094,-7.25893514447562,-4.47878929739241,-6.9807869075246,-7.14510642473554,-6.97130381412711,-6.28863915045742,-7.69552716005531,-4.54463968624806,-4.95472766215796,-5.26723406813431,-7.63845599178553,0
"160",-6.42215955497657,-7.20135961537617,-7.38004723874588,-6.67789150190979,-5.23116618994046,0,-4.24748575175619,-7.26443022292087,-6.9450122073379,-7.1644925475845,-4.34112601467326,-4.31614259058702,-4.51273426277467,-7.25407585165816,-4.55202218406298,-6.96674730563617,-7.25690756876072,-7.05278105103239,-6.26057724540492,-7.65460466807254,-4.62899460413978,-4.61517723273529,-5.2896974818736,-7.63578971854252,0
"161",-6.462154125849,-7.15037294013173,-7.26422616211004,-6.58298388405641,-5.2369266517012,0,-4.25187093328928,-7.2593411534134,-6.98032597181697,-7.16227893295618,-4.33418385790972,-4.37306123000258,-3.89171630351825,-7.32608854208367,-4.74577963024868,-6.92927080101669,-7.20770274092098,-7.01581785461664,-6.18511864671294,-7.83265438539289,-4.5611259598651,-4.54390039418732,-5.27714313131663,-7.67593393491674,0
"162",-6.49706574673717,-6.92519213549357,-7.33218479436249,-6.62257633674847,-5.30298538768258,0,-4.14474802706151,-7.30801964869113,-6.99846178625286,-7.17900173068564,-4.53391321284807,-4.37627179699152,-4.11155466729575,-7.28546626361995,-4.7508898403375,-6.95589565431007,-7.23190376591452,-7.00159511170529,-6.14242033603872,-7.63578971854252,-4.61062790944591,-4.62878980301558,-5.1869293386092,-7.6360856203053,0
"163",-6.56123168609978,-6.65610757291111,-7.29425844920891,-6.57128304236092,-5.2515701040084,0,-4.18614035330259,-7.3020685152932,-6.98170941681512,-7.25852930031421,-4.44932706160241,-4.27826396632299,-3.68418193333288,-7.29048090012081,-4.68057130158381,-6.95739580460641,-7.28068405261397,-6.98094059998629,-6.15694584327762,-7.6211051668596,-4.66718237717666,-4.64572435923281,-5.19906690790039,-7.67040566530906,0
"164",-6.60258417791052,-5.58824958773435,-7.42839076727668,-6.53196421785117,-5.03402090404396,0,-4.21816004225329,-7.26341033502012,-6.98741710681866,-7.31036731810789,-4.50854917738367,-4.19632982806868,-3.70452115010389,-7.35896519307377,-4.59233857860135,-6.92591924960981,-7.34493221972498,-7.02943876867189,-6.28694840305188,-7.87083817236305,-4.68384240463944,-4.81567959948473,-5.16553625531422,-7.69678423124537,0
"165",-6.63936524991098,-5.57001361023034,-7.3482555860274,-6.60839170175652,-4.46277816493137,0,-3.98370315789182,-7.23943899887155,-7.08295936800723,-7.28338423080454,-4.44288128294437,-4.28723607036579,-3.69025182395422,-7.31250635635664,-4.55148047957661,-6.91636365351874,-7.15383851587567,-7.07347259518086,-6.44384158437381,-7.72226331654635,-4.60982385466944,-4.69977918310703,-5.1499712557855,-7.67439523635189,0
"166",-6.65156387362173,-5.53226911657885,-7.30951298230198,-6.57475846239798,-4.30825586222273,0,-3.99730859971051,-7.20770274092098,-6.93571393357164,-7.32478702346177,-4.27702847037166,-4.34527049454876,-3.77974865254713,-7.32478702346177,-4.72825834036353,-6.93688988549313,-7.04586858111177,-7.01454538744956,-6.33613025875772,-7.60519738382496,-4.55786411573873,-4.71560705662457,-5.18738952013337,-7.60175996995621,0
"167",-6.57475846239798,-5.48968543419211,-7.40768806475639,-6.57261045359377,-4.05628936318143,0,-3.87118958240177,-7.21992522308039,-7.02525264116136,-7.25771810578585,-4.22223313006047,-4.33986519475413,-3.60695719522264,-7.25286470899901,-4.7430866893766,-7.00379429575218,-7.17638196870828,-5.37593919738617,-6.2846474356308,-7.81692854308743,-4.49316891191393,-4.80889633825862,-5.15786001385278,-7.56608703985672,0
"168",-6.58971721865832,-5.20805888615698,-7.31422088742389,-6.59304881986591,-4.03258579387708,0,-3.84497869782598,-7.26056017022425,-7.0399814013936,-7.26239148623102,-4.16520243705326,-4.40708074116673,-3.77703018121517,-7.20212633958471,-4.44169171699562,-6.95649544440153,-7.08979116229893,-5.18261904207531,-6.31854106208883,-7.59747975226458,-4.51778744938955,-4.76679875567131,-5.22088024827842,-7.60061678606492,0
"169",-6.57742431038301,-5.12777924829442,-7.27365632629416,-6.5814364550583,-3.99226513774736,0,-3.76573581501495,-7.23328757556502,-7.07364121502782,-7.10516146748035,-4.13779500809605,-4.29050544220642,-3.83192535420909,-7.29826140409584,-4.3808615993055,-7.00269409917755,-6.98602574847408,-4.94302337568624,-6.2606520369236,-7.58925625490768,-4.56074326844639,-4.75221285435597,-5.14672505860586,-7.68428406848113,0
"170",-6.62504985524358,-5.13399007312636,-7.38925328765361,-6.6741523326334,-3.97612733512618,0,-3.77472994674907,-7.21739086164979,-7.03900356559209,-7.26320648220115,-4.21048680186365,-4.20096301160404,-3.89026151364663,-7.2917384982744,-4.42401597694614,-6.93895113475062,-7.0246101740657,-5.13098859434022,-6.24241985620643,-7.67040566530906,-4.48767925648262,-4.68467732281958,-5.15325273810984,-7.60491048093962,0
"171",-6.55891091415859,-5.21410752925622,-7.3276091245424,-6.64462207945177,-3.9972852636676,0,-3.85527142036355,-7.19829858371495,-6.99611821827139,-7.22383682595562,-4.55255062861909,-4.08747393342611,-3.9746965999562,-7.30482713773228,-4.4037932464685,-6.91722858077462,-7.0531114111279,-4.92600532182991,-6.20827107696631,-7.4916637594866,-4.37639679770191,-4.84183328738981,-5.25651756452311,-7.63047840478771,0
"172",-6.55659551573152,-5.22538559605244,-7.33853819507459,-6.66694022113794,-4.05890847426399,0,-3.8960934148838,-7.2773707341966,-6.94116434111327,-7.27861194246518,-4.59703196277163,-4.122338475256,-3.95909963853084,-7.29404821058731,-4.65098976671269,-6.90846981992001,-6.95230444889431,-4.65935487447483,-6.26620218992436,-7.58531036478225,-4.31721315134188,-4.79943130799347,-5.16423612511808,-7.68118329080288,0
"173",-6.54988105446792,-5.38764831478109,-7.30801964869113,-6.60405925983429,-4.07356761980912,0,-3.88492214516964,-7.21836485607762,-7.01502237291055,-7.32175671811259,-4.30310983532258,-4.16486206475628,-3.88035131900748,-7.27675070730891,-4.88777943271915,-6.92446554968816,-6.98927526777449,-4.45354104992887,-6.19459540915696,-7.50455385804528,-4.40369981035538,-4.70229486814944,-5.1516970093818,-7.63697385130374,0
"174",-6.59221487840196,-5.39269084233943,-7.27139318367612,-6.65355612663264,-4.22702733543412,0,-3.77854161405367,-7.18445031156749,-7.00631358538569,-7.28255262992502,-4.22304194324436,-4.21702564517996,-3.97981251960736,-7.30270444536233,-4.68413609266759,-6.95904857336969,-7.02831000938088,-4.3974826080864,-6.16881562010568,-7.4713790883151,-4.39527978526482,-4.72392154746349,-5.14810094639324,-7.71519160594421,0
"175",-6.61828908473685,-5.39687567295159,-7.4121729064528,-6.64748110932976,-4.30242358407491,0,-3.82289422885489,-7.16430789242748,-6.96674730563617,-7.29826140409584,-4.20455491458699,-4.18199614409915,-4.07112760233175,-7.24242913366197,-4.58661483481692,-6.95170716651132,-7.11232244472341,-4.54121665735385,-6.01792586579435,-7.7049939394966,-4.28017168490991,-4.7430210984019,-5.18256814371931,-7.68864137385009,0
"176",-6.64748110932976,-5.44844282512567,-7.24302823502787,-6.72889207635953,-4.54014517606253,0,-3.89658563431109,-7.12466828054571,-6.94947052947961,-7.28255262992502,-4.25606381154931,-4.15275788077276,-3.83471810807343,-7.329785403965,-4.51692385757925,-6.92170932831611,-7.08722376679369,-4.5066702935355,-6.00794242181017,-7.51629874054098,-4.32918482556864,-4.84496953534904,-5.13945941597751,-7.67408778054624,0
"177",-6.6015318785395,-5.37971337046638,-7.38302991848381,-6.79557521226865,-4.57489042317404,0,-3.93136602407485,-7.14112955759978,-6.91420460266204,-7.28130652384477,-4.28651907175348,-4.10900290123083,-3.62407132646632,-7.28609171970205,-4.56669150631533,-6.94872609409944,-7.11057113079068,-4.57869519066055,-6.02789145229402,-7.5616817463888,-4.43733398967158,-4.8302083881631,-5.10906748516717,-7.6506931240451,0
"178",-6.6383826634462,-5.41440184556884,-7.38234081773298,-6.70714952069329,-4.64466865199684,0,-3.78074414785692,-7.14637511543585,-6.95350008496561,-7.25528846296277,-4.42339639823983,-4.1531214279061,-3.68222166644987,-7.31079475987546,-4.44318497031878,-6.97971172118341,-7.12626671796979,-4.61855942310711,-6.04994147686696,-7.57356526332396,-4.4143137267443,-4.75085678740322,-5.06881692031512,-7.73721322124101,0
"179",-6.56376038820078,-5.41001538211991,-7.26117023633366,-6.7430886574269,-4.58025460174207,0,-3.87267180628304,-6.98602574847408,-6.98850061439312,-7.29152878872136,-4.39907397554599,-4.11905596070321,-3.55895957516115,-7.25266299442445,-4.38495663722784,-7.00725995769607,-7.07061039943954,-4.35531237361279,-6.02913674554357,-7.52712107132333,-4.24873527085397,-4.78739460464296,-5.0536024449629,-7.66826400929695,0
"180",-6.56924430567108,-5.41996858828471,-7.43805501258351,-6.65377773328175,-4.85794486358774,0,-3.6757488955922,-6.88487615646121,-6.97023877028357,-7.32218905707306,-4.43203353877121,-4.26683234375296,-3.63123068432764,-7.33546599603762,-4.47875152900077,-7.03558865049202,-7.12644447994697,-4.63717698212318,-6.02286676167619,-7.66734755895023,-4.26875917573097,-4.96527959237546,-5.15905244207575,-7.67470278671568,0
"181",-6.62032323778557,-5.43771080540039,-7.25367197443135,-6.75258471125413,-4.73888118657789,0,-3.6391482362758,-6.07317054203907,-6.96674730563617,-7.29194825181476,-4.49311782504069,-4.2715182492069,-3.48642852602482,-7.25286470899901,-4.62754726720591,-6.94382667074379,-7.02252500208554,-4.53895450064844,-6.00683927773801,-7.51551144224549,-4.18448811207507,-4.98221444837435,-5.11957363110197,-7.6254879350147,0
"182",-6.52863414621357,-5.33976455646221,-7.32826151121336,-6.7164267876314,-4.7958465471648,0,-3.6107973484838,-5.90917381867706,-6.96780863543028,-7.22285748986716,-4.56570225064948,-4.25464410763624,0,-7.32262158303136,-4.53978381009525,-6.93983582958862,-7.10082005230862,-4.53251735366965,-5.98730179482474,-7.6549061907644,-4.18060297600644,-4.98540624005048,-5.139288807025,-7.66765294908851,0
"183",-6.56133271150776,-5.24911912238926,-7.29278770621873,-6.89019606261003,-4.64208612859523,0,-3.51602639189394,-5.89943246166149,-6.94768481471937,-7.24163088975608,-4.59318515144306,-4.27127268973935,0,-7.329785403965,-4.48247226406996,-6.99067115788095,-7.06340708493566,-4.53238451626244,-5.9580850364339,-7.64589982547282,-4.16966557750755,-5.00328381115789,-5.15122829599145,-7.7034099062175,0
